(40.78987121582031, 29.50853157043457),
(40.78987503051758, 29.508527755737305),
(40.78986358642578, 29.508546829223633),
(40.78987503051758, 29.50853157043457),
(40.78988265991211, 29.508541107177734),
(40.789886474609375, 29.50853729248047),
(40.78987503051758, 29.508525848388672),
(40.78987121582031, 29.508527755737305),
(40.78985595703125, 29.508548736572266),
(40.78984069824219, 29.508569717407227),
(40.78982162475586, 29.508577346801758),
(40.789825439453125, 29.50858497619629),
(40.78982162475586, 29.508596420288086),
(40.78982162475586, 29.50859832763672),
(40.78980255126953, 29.50859832763672),
(40.78981018066406, 29.508604049682617),
(40.78981018066406, 29.508604049682617),
(40.78981018066406, 29.50861167907715),
(40.7898063659668, 29.508615493774414),
(40.7898063659668, 29.508621215820312),
(40.789833068847656, 29.50861930847168),
(40.78984832763672, 29.508615493774414),
(40.789886474609375, 29.508617401123047),
(40.78990936279297, 29.508604049682617),
(40.789913177490234, 29.50859832763672),
(40.78992462158203, 29.508596420288086),
(40.7899284362793, 29.508586883544922),
(40.7899284362793, 29.50857925415039),
(40.78992462158203, 29.508562088012695),
(40.78992462158203, 29.508562088012695),
(40.7899169921875, 29.508544921875),
(40.78990936279297, 29.5085506439209),
(40.7899055480957, 29.5085391998291),
(40.78989028930664, 29.508541107177734),
(40.78989028930664, 29.508554458618164),
(40.789878845214844, 29.508567810058594),
(40.78987121582031, 29.508577346801758),
(40.78987121582031, 29.508590698242188),
(40.78989028930664, 29.50859832763672),
(40.789886474609375, 29.50861167907715),
(40.789886474609375, 29.508628845214844),
(40.78986740112305, 29.50862693786621),
(40.78985595703125, 29.508630752563477),
(40.789852142333984, 29.508634567260742),
(40.78982925415039, 29.508630752563477),
(40.78983688354492, 29.508642196655273),
(40.78981018066406, 29.508651733398438),
(40.78981018066406, 29.508647918701172),
(40.78980255126953, 29.508668899536133),
(40.789791107177734, 29.508678436279297),
(40.78977966308594, 29.508665084838867),
(40.78977584838867, 29.508678436279297),
(40.78976058959961, 29.508663177490234),
(40.78974151611328, 29.5086612701416),
(40.789737701416016, 29.508655548095703),
(40.78972625732422, 29.508651733398438),
(40.78972244262695, 29.50864601135254),
(40.78970718383789, 29.508647918701172),
(40.78968811035156, 29.508642196655273),
(40.7896728515625, 29.508651733398438),
(40.78965759277344, 29.508655548095703),
(40.789669036865234, 29.508651733398438),
(40.78966522216797, 29.508628845214844),
(40.78963088989258, 29.508604049682617),
(40.789615631103516, 29.508588790893555),
(40.78964614868164, 29.508607864379883),
(40.789669036865234, 29.508623123168945),
(40.7896842956543, 29.508638381958008),
(40.78970718383789, 29.508649826049805),
(40.789737701416016, 29.508663177490234),
(40.78976058959961, 29.508678436279297),
(40.789794921875, 29.50870132446289),
